csa,industry,indust_jobs,total_jobs,pop,natl_prop,expect_jobs,log_ratio,log_ratio_adj
Dayton-Springfield-Sidney,Internet & Software,3,465,NA,0.014905215000121675,6.930924975056579,-0.8373809896609742,-1.0377130726541912
Dayton-Springfield-Sidney,Manufacturing,35,465,NA,0.03499379456355097,16.2721144720512,0.7658951872982199,1.082894123543228
Dayton-Springfield-Sidney,Media,3,465,NA,0.0077142092327160345,3.587107293212956,-0.17873382111937286,-0.16653944365819132
Dayton-Springfield-Sidney,Real Estate,5,465,NA,0.012337867763366024,5.737108509965201,-0.13751742706728462,-0.11202370701577542
Dayton-Springfield-Sidney,Restaurants & Travel,22,465,NA,0.04296352176769766,19.97803762197941,0.09640890207967291,0.19738390727930674
Dayton-Springfield-Sidney,Retail,48,465,NA,0.10019954736816489,46.592789526196675,0.029755212945893755,0.10922299348198579
Dayton-Springfield-Sidney,Telecommunications,2,465,NA,0.009381159808239847,4.362239310831528,-0.7798383483536406,-0.9616030792555653
Dayton-Springfield-Sidney,Transport & Freight,40,465,NA,0.053914291971868686,25.070145766918937,0.46720172756419037,0.6878208920738823
Denver-Aurora,Aerospace & Defense,40,1937,NA,0.00630277662862288,12.208478329642519,1.186748798684557,1.639545067202982
Denver-Aurora,Agriculture,9,1937,NA,0.003954444795950649,7.659759569756407,0.1612439818365857,0.28313939886236555
Denver-Aurora,Auto,58,1937,NA,0.023945684179787312,46.38279025624802,0.22351451976432457,0.36550284487270834
Denver-Aurora,Construction,56,1937,NA,0.019833061591998637,38.41664030370136,0.3768609837644452,0.5683297936812671
Denver-Aurora,Consulting,171,1937,NA,0.08290949796802376,160.59569756406202,0.06277354511185171,0.1528953899186162
Denver-Aurora,Consumer Goods,35,1937,NA,0.02590465529408902,50.17731730465043,-0.360215016573962,-0.4065793909774529
Denver-Aurora,Education,240,1937,NA,0.06535176307400287,126.58636507434355,0.639714120266636,0.9159980624550227
Denver-Aurora,Electronics,5,1937,NA,0.003333901151047624,6.4577665295792475,-0.25584560712386606,-0.2685329808059248
Denver-Aurora,Energy,20,1937,NA,0.00945416494293432,18.31271749446378,0.08813651001644734,0.18644225269031758
Denver-Aurora,Finance,53,1937,NA,0.04443579198403621,86.07212907307813,-0.48489374133263324,-0.571488347235639
Denver-Aurora,Food & Beverages,52,1937,NA,0.03308349353904558,64.08272698513129,-0.20893113922093942,-0.20648056608757703
Denver-Aurora,Government,18,1937,NA,0.015452753510330227,29.93198354950965,-0.5085558347263683,-0.602785516275485
Denver-Aurora,Healthcare,461,1937,NA,0.31487114593726423,609.9054096804808,-0.27990583604914565,-0.3003567522399114
Denver-Aurora,Human Resources,151,1937,NA,0.08965030540481347,173.6526415691237,-0.13977715429011447,-0.11501258309279966
Denver-Aurora,Insurance,21,1937,NA,0.014576691893996544,28.23505219867131,-0.2960417541218678,-0.32169926607128696
Denver-Aurora,Internet & Software,25,1937,NA,0.014905215000121675,28.871401455235684,-0.14397571128052264,-0.12056589343038046
Denver-Aurora,Manufacturing,74,1937,NA,0.03499379456355097,67.78298006959824,0.08775396119333619,0.18593626638624552
Denver-Aurora,Media,28,1937,NA,0.0077142092327160345,14.942423283770959,0.6280001425680819,0.9005043217254851
Denver-Aurora,Organization,16,1937,NA,0.013591122575621152,26.326004428978173,-0.4979684899993156,-0.5887819405101462
Denver-Aurora,Pharmaceuticals,5,1937,NA,0.003090550702066045,5.986396709901929,-0.1800517677543323,-0.16828265369178635
Denver-Aurora,Real Estate,30,1937,NA,0.012337867763366024,23.89844985763999,0.22738378434113074,0.3706206096243365
Denver-Aurora,Restaurants & Travel,119,1937,NA,0.04296352176769766,83.22034166403037,0.3576316840132468,0.5428957530485619
Denver-Aurora,Retail,194,1937,NA,0.10019954736816489,194.08652325213538,-4.458967183085548e-4,0.0692768560619667
Denver-Aurora,Telecommunications,67,1937,NA,0.009381159808239847,18.171306548560583,1.3048488326577403,1.7957525787433137
Denver-Aurora,Transport & Freight,68,1937,NA,0.053914291971868686,104.43198354950964,-0.42902827919327874,-0.4975967103897028
Des Moines-Ames-West Des Moines,Aerospace & Defense,7,528,626992,0.00630277662862288,3.3278660599128806,0.7435788733266684,1.0533769781625555
Des Moines-Ames-West Des Moines,Agriculture,4,528,626992,0.003954444795950649,2.0879468522619424,0.6501131453209914,0.9297525532162638
Des Moines-Ames-West Des Moines,Auto,11,528,626992,0.023945684179787312,12.6433212469277,-0.13923383828298988,-0.11429395466740705
Des Moines-Ames-West Des Moines,Construction,13,528,626992,0.019833061591998637,10.47185652057528,0.21625803019156714,0.3559048952316762
Des Moines-Ames-West Des Moines,Consulting,29,528,626992,0.08290949796802376,43.77621492711654,-0.41179480170359956,-0.47480248634688527
Des Moines-Ames-West Des Moines,Consumer Goods,14,528,626992,0.02590465529408902,13.677657995279002,0.02329363125261738,0.10067644558556049
Des Moines-Ames-West Des Moines,Education,22,528,626992,0.06535176307400287,34.50573090307351,-0.45008297001630504,-0.5254451431891616
Des Moines-Ames-West Des Moines,Energy,6,528,626992,0.00945416494293432,4.991799089869321,0.18396308539124584,0.3131893024170623
Des Moines-Ames-West Des Moines,Finance,82,528,626992,0.04443579198403621,23.462098167571117,1.2513329720802324,1.7249686921726286
Des Moines-Ames-West Des Moines,Food & Beverages,12,528,626992,0.03308349353904558,17.468084588616065,-0.37546882831363204,-0.4267551681825602
Des Moines-Ames-West Des Moines,Government,1,528,626992,0.015452753510330227,8.15905385345436,-2.0991282129217987,-2.706589763944987
Des Moines-Ames-West Des Moines,Healthcare,63,528,626992,0.31487114593726423,166.2519650548755,-0.9703697729535271,-1.2136135038566345
Des Moines-Ames-West Des Moines,Human Resources,27,528,626992,0.08965030540481347,47.33536125374152,-0.5614207453999756,-0.6727084101672954
Des Moines-Ames-West Des Moines,Insurance,27,528,626992,0.014576691893996544,7.696493320030175,1.2550720538597728,1.7299142678899093
Des Moines-Ames-West Des Moines,Internet & Software,5,528,626992,0.014905215000121675,7.869953520064244,-0.45361424401388856,-0.5301158575418337
Des Moines-Ames-West Des Moines,Manufacturing,9,528,626992,0.03499379456355097,18.476723529554913,-0.7192871749738797,-0.8815137871843425
Des Moines-Ames-West Des Moines,Media,1,528,626992,0.0077142092327160345,4.073102474874066,-1.4044049879063876,-1.7876993746875811
Des Moines-Ames-West Des Moines,Organization,9,528,626992,0.013591122575621152,7.176112719927969,0.22646674479785692,0.36940766784761003
Des Moines-Ames-West Des Moines,Pharmaceuticals,1,528,626992,0.003090550702066045,1.6318107706908718,-0.4896903004876981,-0.5778326178032395
Des Moines-Ames-West Des Moines,Real Estate,5,528,626992,0.012337867763366024,6.514394179057261,-0.2645763051861899,-0.28008082353250086
Des Moines-Ames-West Des Moines,Restaurants & Travel,11,528,626992,0.04296352176769766,22.684739493344363,-0.7237971565991774,-0.887479009911885
Des Moines-Ames-West Des Moines,Retail,166,528,626992,0.10019954736816489,52.90536101039106,1.143483112275641,1.5823187906165102
Des Moines-Ames-West Des Moines,Transport & Freight,18,528,626992,0.053914291971868686,28.466746161146666,-0.45836484677248646,-0.5363993429081945
Detroit-Warren-Ann Arbor,Aerospace & Defense,5,1552,NA,0.00630277662862288,9.78190932762271,-0.671096780331447,-0.8177737409371904
Detroit-Warren-Ann Arbor,Agriculture,2,1552,NA,0.003954444795950649,6.137298323315407,-1.1212374522758566,-1.4131618356052695
Detroit-Warren-Ann Arbor,Auto,91,1552,NA,0.023945684179787312,37.163701847029905,0.8955269783985871,1.2543543579145615
Detroit-Warren-Ann Arbor,Construction,15,1552,NA,0.019833061591998637,30.780911590781884,-0.7188445432046622,-0.8809283308989203
Detroit-Warren-Ann Arbor,Consulting,187,1552,NA,0.08290949796802376,128.67554084637288,0.37381456812761027,0.5643003875097533
Detroit-Warren-Ann Arbor,Consumer Goods,33,1552,NA,0.02590465529408902,40.20402501642616,-0.19745955393306355,-0.19130743081440124
Detroit-Warren-Ann Arbor,Education,88,1552,NA,0.06535176307400287,101.42593629085245,-0.14199202593331703,-0.11794212998729485
Detroit-Warren-Ann Arbor,Electronics,6,1552,NA,0.003333901151047624,5.174214586425912,0.14807191233392045,0.2657170821226867
Detroit-Warren-Ann Arbor,Energy,15,1552,NA,0.00945416494293432,14.672863991434065,0.02205040022849824,0.09903205973727627
Detroit-Warren-Ann Arbor,Finance,77,1552,NA,0.04443579198403621,68.9643491592242,0.11021572963276043,0.21564580019987958
Detroit-Warren-Ann Arbor,Food & Beverages,60,1552,NA,0.03308349353904558,51.34558197259874,0.15576566708356568,0.2758933898121204
Detroit-Warren-Ann Arbor,Government,12,1552,NA,0.015452753510330227,23.982673448032514,-0.692424980170701,-0.8459839362304555
Detroit-Warren-Ann Arbor,Healthcare,333,1552,NA,0.31487114593726423,488.6800184946341,-0.38356542640151853,-0.4374643051463831
Detroit-Warren-Ann Arbor,Human Resources,139,1552,NA,0.08965030540481347,139.13727398827052,-9.870953105154407e-4,0.06856102828026626
Detroit-Warren-Ann Arbor,Insurance,43,1552,NA,0.014576691893996544,22.62302581948264,0.6422318865121034,0.9193282393111446
Detroit-Warren-Ann Arbor,Internet & Software,42,1552,NA,0.014905215000121675,23.13289368018884,0.5964140447984767,0.8587263004509104
Detroit-Warren-Ann Arbor,Manufacturing,87,1552,NA,0.03499379456355097,54.310369162631105,0.47119294930758204,0.6930999660552026
Detroit-Warren-Ann Arbor,Media,12,1552,NA,0.0077142092327160345,11.972452729175286,0.0022982448447101175,0.07290645302695044
Detroit-Warren-Ann Arbor,Organization,20,1552,NA,0.013591122575621152,21.093422237364027,-0.05322897602127397,-5.378018341048086e-4
Detroit-Warren-Ann Arbor,Pharmaceuticals,1,1552,NA,0.003090550702066045,4.796534689606502,-1.5678937175246008,-2.0039412059503063
Detroit-Warren-Ann Arbor,Real Estate,11,1552,NA,0.012337867763366024,19.14837076874407,-0.5543223618588223,-0.663319582817981
Detroit-Warren-Ann Arbor,Restaurants & Travel,69,1552,NA,0.04296352176769766,66.67938578346677,0.0342106581628087,0.11511608247378567
Detroit-Warren-Ann Arbor,Retail,162,1552,NA,0.10019954736816489,155.5096975153919,0.04088824211457907,0.12394833033278758
Detroit-Warren-Ann Arbor,Telecommunications,7,1552,NA,0.009381159808239847,14.559560022388242,-0.7323376750140805,-0.8987753074993973
Detroit-Warren-Ann Arbor,Transport & Freight,85,1552,NA,0.053914291971868686,83.6749811403402,0.01571123478476272,0.09064742828633837
Dothan-Enterprise-Ozark,Healthcare,2,3,2638,0.31487114593726423,0.9446134378117927,0.7501266762530373,1.0620375683992767
Dothan-Enterprise-Ozark,Insurance,1,3,2638,0.014576691893996544,0.04373007568198963,3.1297191828935955,4.209456002053116
Eau Claire-Menomonie,Auto,1,65,95408,0.023945684179787312,1.5564694716861753,-0.4424200972707361,-0.5153096822365648
Eau Claire-Menomonie,Construction,2,65,95408,0.019833061591998637,1.2891490034799113,0.43916486710060004,0.6507373447023768
Eau Claire-Menomonie,Consulting,6,65,95408,0.08290949796802376,5.3891173679215445,0.10737785134860572,0.21189222037514546
Eau Claire-Menomonie,Consumer Goods,4,65,95408,0.02590465529408902,1.6838025941157861,0.8652396765678738,1.2142942165997763
Eau Claire-Menomonie,Finance,2,65,95408,0.04443579198403621,2.8883264789623535,-0.367530080813451,-0.41625481564217154
Eau Claire-Menomonie,Healthcare,18,65,95408,0.31487114593726423,20.466624485922175,-0.12842372763827065,-0.09999573284241864
Eau Claire-Menomonie,Human Resources,5,65,95408,0.08965030540481347,5.827269851312876,-0.15311068515957968,-0.13264846012936587
Eau Claire-Menomonie,Insurance,3,65,95408,0.014576691893996544,0.9474849731097754,1.1525564903341776,1.5943198862987558
Eau Claire-Menomonie,Manufacturing,3,65,95408,0.03499379456355097,2.274596646630813,0.276809550168635,0.43599464573716884
Eau Claire-Menomonie,Organization,1,65,95408,0.013591122575621152,0.8834229674153748,0.12395118127226207,0.23381328625645692
Eau Claire-Menomonie,Restaurants & Travel,4,65,95408,0.04296352176769766,2.792628914900348,0.3593109455329668,0.5451168638678903
Eau Claire-Menomonie,Retail,12,65,95408,0.10019954736816489,6.512970578930718,0.6111109875177223,0.8781655230505029
Eau Claire-Menomonie,Transport & Freight,5,65,95408,0.053914291971868686,3.5044289781714646,0.35541032157607355,0.53995762096793265
El Paso-Las Cruces,Auto,2,55,NA,0.023945684179787312,1.3170126298883023,0.4177811679523754,0.62245374207251
El Paso-Las Cruces,Consulting,4,55,NA,0.08290949796802376,4.560022388241307,-0.13103317209639243,-0.10344716982844412
El Paso-Las Cruces,Consumer Goods,2,55,NA,0.02590465529408902,1.424756041174896,0.3391465806710946,0.5184460395599177
El Paso-Las Cruces,Education,3,55,NA,0.06535176307400287,3.5943469690701577,-0.18075003623272076,-0.1692062332855135
El Paso-Las Cruces,Food & Beverages,1,55,NA,0.03308349353904558,1.8195921446475067,-0.5986123796278418,-0.7219007129753741
El Paso-Las Cruces,Healthcare,23,55,NA,0.31487114593726423,17.317913026549533,0.2837528150578804,0.44517830211579995
El Paso-Las Cruces,Human Resources,7,55,NA,0.08965030540481347,4.930766797264741,0.35041563612479953,0.533351294457922
El Paso-Las Cruces,Manufacturing,3,55,NA,0.03499379456355097,1.9246587009953033,0.4438636348318013,0.6569522693717772
El Paso-Las Cruces,Restaurants & Travel,2,55,NA,0.04296352176769766,2.3629936972233714,-0.16678215036381225,-0.15073131317196808
El Paso-Las Cruces,Retail,7,55,NA,0.10019954736816489,5.510975105249069,0.23916857144820147,0.38620800791793997
El Paso-Las Cruces,Telecommunications,1,55,NA,0.009381159808239847,0.5159637894531915,0.6617186914412994,0.9451028746220266
El Paso-Las Cruces,Transport & Freight,2,55,NA,0.053914291971868686,2.9652860584527776,-0.39382632563491515,-0.45103610086473944
Elmira-Corning,Auto,1,17,NA,0.023945684179787312,0.4070766310563843,0.8987538285686849,1.2586224196434763
Elmira-Corning,Consulting,2,17,NA,0.08290949796802376,1.409461465456404,0.3499394885199171,0.5327215077425221
Elmira-Corning,Consumer Goods,1,17,NA,0.02590465529408902,0.44037913999951334,0.8201192412874041,1.154614717130884
Elmira-Corning,Food & Beverages,1,17,NA,0.03308349353904558,0.5624193901637748,0.5755074615484129,0.8310737652700586
Elmira-Corning,Government,1,17,NA,0.015452753510330227,0.2626968096756139,1.3367547267282467,1.8379535853692297
Elmira-Corning,Healthcare,3,17,NA,0.31487114593726423,5.352809480933492,-0.5790092710269046,-0.6959722461495086
Elmira-Corning,Human Resources,2,17,NA,0.08965030540481347,1.524055191881829,0.2717725088056862,0.4293322962833946
Elmira-Corning,Manufacturing,1,17,NA,0.03499379456355097,0.5948945075803665,0.5193711873399464,0.7568239331045454
Elmira-Corning,Restaurants & Travel,1,17,NA,0.04296352176769766,0.7303798700508602,0.3141905102524972,0.4854373643989981
Elmira-Corning,Retail,3,17,NA,0.10019954736816489,1.7033923052588031,0.5659905522372527,0.8184860235816107
Elmira-Corning,Transport & Freight,1,17,NA,0.053914291971868686,0.9165429635217677,0.08714633498139421,0.18513257670622657
Erie-Meadville,Construction,4,78,113367,0.019833061591998637,1.5469788041758936,0.9499904908665907,1.3263916763314594
Erie-Meadville,Consulting,6,78,113367,0.08290949796802376,6.466940841505853,-0.07494370544534883,-0.02925924867023838
Erie-Meadville,Education,2,78,113367,0.06535176307400287,5.097437519772224,-0.9355907857980059,-1.1676123398037035
Erie-Meadville,Finance,4,78,113367,0.04443579198403621,3.465991774754824,0.14329554295253957,0.259399515986911
Erie-Meadville,Food & Beverages,2,78,113367,0.03308349353904558,2.580512496045555,-0.25484084052501726,-0.26720400498089963
Erie-Meadville,Healthcare,31,78,113367,0.31487114593726423,24.55994938310661,0.23287016215675624,0.3778772834551293
Erie-Meadville,Human Resources,9,78,113367,0.08965030540481347,6.992723821575451,0.2523544229485846,0.4036485537088319
Erie-Meadville,Insurance,1,78,113367,0.014576691893996544,1.1369819677317305,-0.12837735512788676,-0.09993439725929264
Erie-Meadville,Manufacturing,3,78,113367,0.03499379456355097,2.729515975956976,0.09448799337468039,0.19484317669178483
Erie-Meadville,Media,1,78,113367,0.0077142092327160345,0.6017083201518507,0.507982469110282,0.7417604037012107
Erie-Meadville,Restaurants & Travel,2,78,113367,0.04296352176769766,3.3511546978804176,-0.5161577918209331,-0.6128404058519603
Erie-Meadville,Retail,10,78,113367,0.10019954736816489,7.815564694716861,0.2464678739298131,0.39586258495973503
Erie-Meadville,Transport & Freight,6,78,113367,0.053914291971868686,4.205314773805758,0.35541032157607355,0.53995762096793265
Fargo-Wahpeton,Aerospace & Defense,1,172,198112,0.00630277662862288,1.0840775801231353,-0.08072946883583627,-0.03691191117323491
Fargo-Wahpeton,Agriculture,2,172,198112,0.003954444795950649,0.6801645049035115,1.0785677716538544,1.496457140300433
Fargo-Wahpeton,Auto,3,172,198112,0.023945684179787312,4.118657678923418,-0.3169150155204424,-0.34930772739944005
Fargo-Wahpeton,Construction,2,172,198112,0.019833061591998637,3.4112865938237653,-0.5339423398172158,-0.6363635149731628
Fargo-Wahpeton,Consulting,6,172,198112,0.08290949796802376,14.260433650500087,-0.8657293555692102,-1.0752086393003941
Fargo-Wahpeton,Consumer Goods,3,172,198112,0.02590465529408902,4.455600710583311,-0.39554960280172297,-0.45331542991203205
Fargo-Wahpeton,Energy,3,172,198112,0.00945416494293432,1.626116370184703,0.6124177117241089,0.8798938895012315
Fargo-Wahpeton,Finance,4,172,198112,0.04443579198403621,7.642956221254228,-0.6474901071713218,-0.7865498746432448
